Time	pre_cru	tem_cru	pre_cn05	tem_cn05	runoff
1975-10-01					1970.00
1975-11-01					862.00
1975-12-01					345.00
1976-01-01					249.00
1976-02-01					250.00
1976-03-01					318.00
1976-04-01					449.00
1976-05-01					661.00
1976-06-01					1140.00
1976-07-01					1500.00
1976-08-01					1940.00
1976-09-01					1880.00
1976-10-01					995.00
1976-11-01					512.00
1976-12-01					263.00
1977-01-01					199.00
1977-02-01					186.00
1977-03-01					279.00
1977-04-01					643.00
1977-05-01					854.00
1977-06-01					967.00
1977-07-01					791.00
1977-08-01					676.00
1977-09-01					636.00
1977-10-01					519.00
1977-11-01					306.00
1977-12-01					160.00
1978-01-01					116.00
1978-02-01					123.00
1978-03-01					178.00
1978-04-01					478.00
1978-05-01					549.00
1978-06-01					774.00
1978-07-01					564.00
1978-08-01					1100.00
1978-09-01					1760.00
1978-10-01					999.00
1978-11-01					503.00
1978-12-01					228.00
1979-01-01					165.00
1979-02-01					152.00
1979-03-01					196.00
1979-04-01					380.00
1979-05-01					390.00
1979-06-01					450.00
1979-07-01					1130.00
1979-08-01					1700.00
1979-09-01					1650.00
1979-10-01					939.00
1979-11-01					410.00
1979-12-01					217.00
1980-01-01					151.00
1980-02-01					149.00
1980-03-01					212.00
1980-04-01					308.00
1980-05-01					340.00
1980-06-01					619.00
1980-07-01					1330.00
1980-08-01					937.00
1980-09-01					1400.00
1980-10-01					1060.00
1980-11-01					464.00
1980-12-01					202.00
1981-01-01					155.00
1981-02-01					156.00
1981-03-01					197.00
1981-04-01					332.00
1981-05-01					549.00
1981-06-01					1040.00
1981-07-01					1600.00
1981-08-01					989.00
1981-09-01					3550.00
1981-10-01					1700.00
1981-11-01					687.00
1981-12-01					312.00
1982-01-01					233.00
1982-02-01					227.00
1982-03-01					263.00
1982-04-01					381.00
1982-05-01					900.00
1982-06-01					1560.00
1982-07-01					1790.00
1982-08-01					1050.00
1982-09-01					1700.00
1982-10-01					1630.00
1982-11-01					653.00
1982-12-01					285.00
1983-01-01					211.00
1983-02-01					201.00
1983-03-01					239.00
1983-04-01					464.00
1983-05-01					886.00
1983-06-01					1210.00
1983-07-01					2650.00
1983-08-01					1730.00
1983-09-01					1150.00
1983-10-01					1960.00
1983-11-01					843.00
1983-12-01					340.00
1984-01-01					234.00
1984-02-01					251.00
1984-03-01					293.00
1984-04-01					412.00
1984-05-01					479.00
1984-06-01					1110.00
1984-07-01					2430.00
1984-08-01					1400.00
1984-09-01					861.00
1984-10-01					855.00
1984-11-01					478.00
1984-12-01					258.00
1985-01-01					182.00
1985-02-01					167.00
1985-03-01					223.00
1985-04-01					345.00
1985-05-01					430.00
1985-06-01					639.00
1985-07-01					1200.00
1985-08-01					1010.00
1985-09-01					2350.00
1985-10-01					1140.00
1985-11-01					451.00
1985-12-01					245.00
1986-01-01					181.00
1986-02-01					179.00
1986-03-01					229.00
1986-04-01					359.00
1986-05-01					849.00
1986-06-01					1120.00
1986-07-01					1720.00
1986-08-01					699.00
1986-09-01					1080.00
1986-10-01					574.00
1986-11-01					332.00
1986-12-01					203.00
1987-01-01					140.00
1987-02-01					154.00
1987-03-01					187.00
1987-04-01					258.00
1987-05-01					534.00
1987-06-01					1120.00
1987-07-01					1510.00
1987-08-01					1010.00
1987-09-01					631.00
1987-10-01					532.00
1987-11-01					313.00
1987-12-01					166.00
1988-01-01					137.00
1988-02-01					143.00
1988-03-01					216.00
1988-04-01					339.00
1988-05-01					401.00
1988-06-01					790.00
1988-07-01					800.00
1988-08-01					529.00
1988-09-01					789.00
1988-10-01					1220.00
1988-11-01					611.00
1988-12-01					256.00
1989-01-01					164.00
1989-02-01					157.00
1989-03-01					268.00
1989-04-01					375.00
1989-05-01					880.00
1989-06-01					2390.00
1989-07-01					2340.00
1989-08-01					1920.00
1989-09-01					1830.00
1989-10-01					1150.00
1989-11-01					637.00
1989-12-01					317.00
1990-01-01					253.00
1990-02-01					249.00
1990-03-01					286.00
1990-04-01					362.00
1990-05-01					697.00
1990-06-01					728.00
1990-07-01					762.00
1990-08-01					808.00
1990-09-01					957.00
1990-10-01					681.00
1990-11-01					400.00
1990-12-01					213.00
1991-01-01					134.00
1991-02-01					139.00
1991-03-01					199.00
1991-04-01					242.00
1991-05-01					445.00
1991-06-01					555.00
1991-07-01					753.00
1991-08-01					1130.00
1991-09-01					735.00
1991-10-01					639.00
1991-11-01					392.00
1991-12-01					205.00
1992-01-01					146.00
1992-02-01					145.00
1992-03-01					183.00
1992-04-01					366.00
1992-05-01					453.00
1992-06-01					801.00
1992-07-01					1760.00
1992-08-01					1040.00
1992-09-01					1080.00
1992-10-01					1010.00
1992-11-01					397.00
1992-12-01					194.00
1993-01-01					173.00
1993-02-01					176.00
1993-03-01					235.00
1993-04-01					484.00
1993-05-01					701.00
1993-06-01					994.00
1993-07-01					1400.00
1993-08-01					1620.00
1993-09-01					1090.00
1993-10-01					747.00
1993-11-01					443.00
1993-12-01					203.00
1994-01-01					162.00
1994-02-01					159.00
1994-03-01					194.00
1994-04-01					497.00
1994-05-01					635.00
1994-06-01					1150.00
1994-07-01					1020.00
1994-08-01					589.00
1994-09-01					703.00
1994-10-01					575.00
1994-11-01					339.00
1994-12-01					160.00
1995-01-01					130.00
1995-02-01					122.00
1995-03-01					176.00
1995-04-01					396.00
1995-05-01					715.00
1995-06-01					559.00
1995-07-01					532.00
1995-08-01					985.00
1995-09-01					999.00
1995-10-01					673.00
1995-11-01					416.00
1995-12-01					213.00
1996-01-01					137.00
1996-02-01					146.00
1996-03-01					208.00
1996-04-01					331.00
1996-05-01					557.00
1996-06-01					788.00
1996-07-01					650.00
1996-08-01					714.00
1996-09-01					646.00
1996-10-01					595.00
1996-11-01					355.00
1996-12-01					178.00
1997-01-01					131.00
1997-02-01					118.00
1997-03-01					201.00
1997-04-01					285.00
1997-05-01					805.00
1997-06-01					722.00
1997-07-01					978.00
1997-08-01					642.00
1997-09-01					499.00
1997-10-01					483.00
1997-11-01					318.00
1997-12-01					173.00
1998-01-01					138.00
1998-02-01					143.00
1998-03-01					181.00
1998-04-01					403.00
1998-05-01					579.00
1998-06-01					539.00
1998-07-01					1040.00
1998-08-01					1190.00
1998-09-01					1190.00
1998-10-01					847.00
1998-11-01					458.00
1998-12-01					225.00
1999-01-01					153.00
1999-02-01					184.00
1999-03-01					225.00
1999-04-01					284.00
1999-05-01					361.00
1999-06-01					1530.00
1999-07-01					2290.00
1999-08-01					1360.00
1999-09-01					855.00
1999-10-01					1120.00
1999-11-01					553.00
1999-12-01					237.00
2000-01-01					170.00
2000-02-01					157.00
2000-03-01					192.00
2000-04-01					380.00
2000-05-01					435.00
2000-06-01					966.00
2000-07-01					751.00
2000-08-01					728.00
2000-09-01					820.00
2000-10-01					668.00
2000-11-01					357.00
2000-12-01					170.00
2001-01-01					133.00
2001-02-01					136.00
2001-03-01					155.00
2001-04-01					325.00
2001-05-01					469.00
2001-06-01					817.00
2001-07-01					587.00
2001-08-01					531.00
2001-09-01					756.00
2001-10-01					824.00
2001-11-01					364.00
2001-12-01					194.00
2002-01-01					122.00
2002-02-01					138.00
2002-03-01					171.00
2002-04-01					243.00
2002-05-01					298.00
2002-06-01					783.00
2002-07-01					796.00
2002-08-01					444.00
2002-09-01					382.00
2002-10-01					335.00
2002-11-01					200.00
2002-12-01					126.00
2003-01-01					89.60
2003-02-01					102.00
2003-03-01					148.00
2003-04-01					214.00
2003-05-01					372.00
2003-06-01					514.00
2003-07-01					790.00
2003-08-01					1180.00
2003-09-01					1450.00
2003-10-01					970.00
2003-11-01					433.00
2003-12-01					206.00
2004-01-01					150.00
2004-02-01					131.00
2004-03-01					193.00
2004-04-01					224.00
2004-05-01					293.00
2004-06-01					644.00
2004-07-01					687.00
2004-08-01					888.00
2004-09-01					1070.00
2004-10-01					825.00
2004-11-01					428.00
2004-12-01					210.00
2005-01-01					157.00
2005-02-01					147.00
2005-03-01					199.00
2005-04-01					353.00
2005-05-01					637.00
2005-06-01					792.00
2005-07-01					1950.00
2005-08-01					1500.00
2005-09-01					1330.00
2005-10-01					1700.00
2005-11-01					622.00
2005-12-01					269.00
2006-01-01					221.00
2006-02-01					213.00
2006-03-01					226.00
2006-04-01					286.00
2006-05-01					365.00
2006-06-01					613.00
2006-07-01					814.00
2006-08-01					577.00
2006-09-01					760.00
2006-10-01					670.00
2006-11-01					348.00
2006-12-01					182.00
2007-01-01					136.00
2007-02-01					132.00
2007-03-01					209.00
2007-04-01					290.00
2007-05-01					304.00
2007-06-01					1200.00
2007-07-01					1410.00
2007-08-01					862.00
2007-09-01					1049.00
2007-10-01					796.00
2007-11-01					448.00
2007-12-01					223.00
2008-01-01					169.00
2008-02-01					135.00
2008-03-01					226.00
2008-04-01					378.00
2008-05-01					366.00
2008-06-01					458.00
2008-07-01					854.00
2008-08-01					1050.00
2008-09-01					954.00
2008-10-01					1140.00
2008-11-01					578.00
2008-12-01					278.00
2009-01-01					200.00
2009-02-01					226.00
2009-03-01					281.00
2009-04-01					454.00
2009-05-01					699.00
2009-06-01					1060.00
2009-07-01					1680.00
2009-08-01					1550.00
2009-09-01					1550.00
2009-10-01					1200.00
2009-11-01					703.00
2009-12-01					358.00
2010-01-01					241.00
2010-02-01					244.00
2010-03-01					286.00
2010-04-01					299.00
2010-05-01					366.00
2010-06-01					1020.00
2010-07-01					2140.00
2010-08-01					935.00
2010-09-01					707.00
2010-10-01					622.00
2010-11-01					423.00
2010-12-01					211.00
2011-01-01					184.00
2011-02-01					162.00
2011-03-01					215.00
2011-04-01					381.00
2011-05-01					452.00
2011-06-01					1170.00
2011-07-01					1590.00
2011-08-01					890.00
2011-09-01					986.00
2011-10-01					1060.00
2011-11-01					595.00
2011-12-01					321.00
2012-01-01					228.00
2012-02-01					237.00
2012-03-01					284.00
2012-04-01					513.00
2012-05-01					809.00
2012-06-01					1050.00
2012-07-01					2560.00
2012-08-01					2280.00
2012-09-01					1050.00
2012-10-01					882.00
2012-11-01					468.00
2012-12-01					244.00
2013-01-01					160.00
2013-02-01					183.00
2013-03-01					244.00
2013-04-01					230.00
2013-05-01					630.00
2013-06-01					875.00
2013-07-01					1570.00
2013-08-01					1240.00
2013-09-01					751.00
2013-10-01					626.00
2013-11-01					337.00
2013-12-01					188.00
2014-01-01					172.00
2014-02-01					175.00
2014-03-01					227.00
2014-04-01					337.00
2014-05-01					435.00
2014-06-01					969.00
2014-07-01					958.00
2014-08-01					1040.00
2014-09-01					1450.00
2014-10-01					1024.00
2014-11-01					455.00
2014-12-01					273.00
2015-01-01					230.00
2015-02-01					214.00
2015-03-01					262.00
2015-04-01					292.00
2015-05-01					339.00
2015-06-01					767.00
2015-07-01					1280.00
2015-08-01					482.00
2015-09-01					667.00
2015-10-01					700.00
2015-11-01					347.00
2015-12-01					207.00
2016-01-01					136.00
2016-02-01					138.00
2016-03-01					191.00
2016-04-01					299.00
2016-05-01					474.00
2016-06-01					625.00
2016-07-01					711.00
2016-08-01					541.00
2016-09-01					648.00
2016-10-01					773.00
2016-11-01					376.00
2016-12-01					219.00
2017-01-01					150.00
2017-02-01					158.00
2017-03-01					191.00
2017-04-01					308.00
2017-05-01					380.00
2017-06-01					927.00
2017-07-01					589.00
2017-08-01					580.00
2017-09-01					1200.00
2017-10-01					1530.00
2017-11-01					665.00
2017-12-01					315.00
2018-01-01					188.00
2018-02-01					177.00
2018-03-01					222.00
2018-04-01					413.00
2018-05-01					847.00
2018-06-01					1060.00
2018-07-01					2300.00
2018-08-01					1300.00
2018-09-01					2100.00
2018-10-01					1400.00
2018-11-01					693.00
2018-12-01					346.00
2019-01-01					259.00
2019-02-01					265.00
2019-03-01					290.00
2019-04-01					556.00
2019-05-01					812.00
2019-06-01					1670.00
2019-07-01					2170.00
2019-08-01					1500.00
2019-09-01					1780.00
2019-10-01					1390.00
2019-11-01					737.00
2019-12-01					353.00
2020-01-01					295.00
2020-02-01					248.00
2020-03-01					306.00
2020-04-01					513.00
2020-05-01					845.00
2020-06-01					1590.00
2020-07-01					1960.00
2020-08-01					2380.00
2020-09-01					1460.00
2020-10-01					1420.00
2020-11-01					754.00
2020-12-01					352.00
2021-01-01					248.00
2021-02-01					252.00
2021-03-01					326.00
2021-04-01					392.00
2021-05-01					395.00
2021-06-01					990.00
2021-07-01					1130.00
2021-08-01					954.00
2021-09-01					1240.00
2021-10-01					1410.00
2021-11-01					730.00
2021-12-01					334.00
2022-01-01					219.00
2022-02-01					219.00
2022-03-01					332.00
2022-04-01					341.00
2022-05-01					420.00
2022-06-01					807.00
2022-07-01					815.00
2022-08-01					657.00
2022-09-01					895.00
2022-10-01					1013.00
2022-11-01					550.00
2022-12-01					245.00
2023-01-01					170.00
2023-02-01					187.00
2023-03-01					228.00
2023-04-01					362.00
2023-05-01					553.00
2023-06-01					745.00
2023-07-01					1090.00
2023-08-01					1120.00
2023-09-01					1220.00
2023-10-01					1640.00
2023-11-01					715.00
2023-12-01					264.00
2024-01-01					147.00
2024-02-01					137.00
2024-03-01					258.00
2024-04-01					460.00
2024-05-01					726.00
2024-06-01					1390.00
2024-07-01					1540.00
2024-08-01					910.00
2024-09-01					890.00
2024-10-01					919.00
2024-11-01					488.00
2024-12-01					301.00
