Time	pre_cru	tem_cru	pre_cn05	tem_cn05	runoff
2003-11-01					1290.00
2003-12-01					848.00
2004-01-01					660.00
2004-02-01					559.00
2004-03-01					562.00
2004-04-01					803.00
2004-05-01					1120.00
2004-06-01					2060.00
2004-07-01					4440.00
2004-08-01					4380.00
2004-09-01					4770.00
2004-10-01					2670.00
2004-11-01					1360.00
2004-12-01					891.00
2005-01-01					689.00
2005-02-01					607.00
2005-03-01					660.00
2005-04-01					764.00
2005-05-01					1310.00
2005-06-01					2180.00
2005-07-01					3870.00
2005-08-01					7250.00
2005-09-01					4930.00
2005-10-01					2860.00
2005-11-01					1490.00
2005-12-01					927.00
2006-01-01					708.00
2006-02-01					635.00
2006-03-01					606.00
2006-04-01					684.00
2006-05-01					1110.00
2006-06-01					2580.00
2006-07-01					2990.00
2006-08-01					2130.00
2006-09-01					2450.00
2006-10-01					1800.00
2006-11-01					992.00
2006-12-01					645.00
2007-01-01					533.00
2007-02-01					486.00
2007-03-01					462.00
2007-04-01					598.00
2007-05-01					1130.00
2007-06-01					1400.00
2007-07-01					2980.00
2007-08-01					3660.00
2007-09-01					5010.00
2007-10-01					2300.00
2007-11-01					1300.00
2007-12-01					807.00
2008-01-01					647.00
2008-02-01					573.00
2008-03-01					569.00
2008-04-01					705.00
2008-05-01					1330.00
2008-06-01					2040.00
2008-07-01					3400.00
2008-08-01					5400.00
2008-09-01					4440.00
2008-10-01					2510.00
2008-11-01					1550.00
2008-12-01					893.00
2009-01-01					687.00
2009-02-01					610.00
2009-03-01					585.00
2009-04-01					714.00
2009-05-01					794.00
2009-06-01					1830.00
2009-07-01					4460.00
2009-08-01					5760.00
2009-09-01					3610.00
2009-10-01					2410.00
2009-11-01					1300.00
2009-12-01					811.00
2010-01-01					616.00
2010-02-01					566.00
2010-03-01					552.00
2010-04-01					798.00
2010-05-01					1170.00
2010-06-01					1680.00
2010-07-01					3930.00
2010-08-01					3720.00
2010-09-01					4370.00
2010-10-01					2800.00
2010-11-01					1450.00
2010-12-01					771.00
2011-01-01					625.00
2011-02-01					586.00
2011-03-01					579.00
2011-04-01					757.00
2011-05-01					1160.00
2011-06-01					1920.00
2011-07-01					3400.00
2011-08-01					3290.00
2011-09-01					2220.00
2011-10-01					1850.00
2011-11-01					1000.00
2011-12-01					606.00
2012-01-01					488.00
2012-02-01					458.00
2012-03-01					468.00
2012-04-01					641.00
2012-05-01					1130.00
2012-06-01					2320.00
2012-07-01					5080.00
2012-08-01					4530.00
2012-09-01					3600.00
2012-10-01					2280.00
2012-11-01					1170.00
2012-12-01					778.00
2013-01-01					532.00
2013-02-01					535.00
2013-03-01					547.00
2013-04-01					659.00
2013-05-01					1050.00
2013-06-01					1730.00
2013-07-01					3880.00
2013-08-01					3040.00
2013-09-01					3320.00
2013-10-01					2240.00
2013-11-01					1470.00
2013-12-01					910.00
2014-01-01					647.00
2014-02-01					497.00
2014-03-01					459.00
2014-04-01					443.00
2014-05-01					589.00
2014-06-01					1390.00
2014-07-01					3860.00
2014-08-01					4920.00
2014-09-01					4850.00
2014-10-01					2420.00
2014-11-01					797.00
2014-12-01					550.00
2015-01-01					569.00
2015-02-01					569.00
2015-03-01					593.00
2015-04-01					699.00
2015-05-01					726.00
2015-06-01					1830.00
2015-07-01					2230.00
2015-08-01					2310.00
2015-09-01					3840.00
2015-10-01					1790.00
2015-11-01					1170.00
2015-12-01					819.00
2016-01-01					701.00
2016-02-01					481.00
2016-03-01					614.00
2016-04-01					499.00
2016-05-01					996.00
2016-06-01					2020.00
2016-07-01					4540.00
2016-08-01					3150.00
2016-09-01					3570.00
2016-10-01					2340.00
2016-11-01					1570.00
2016-12-01					817.00
2017-01-01					673.00
2017-02-01					850.00
2017-03-01					476.00
2017-04-01					578.00
2017-05-01					1100.00
2017-06-01					2200.00
2017-07-01					3970.00
2017-08-01					4020.00
2017-09-01					3770.00
2017-10-01					2390.00
2017-11-01					1540.00
2017-12-01					1070.00
2018-01-01					730.00
2018-02-01					535.00
2018-03-01					783.00
2018-04-01					681.00
2018-05-01					1130.00
2018-06-01					1770.00
2018-07-01					4700.00
2018-08-01					5180.00
2018-09-01					5290.00
2018-10-01					3200.00
2018-11-01					1580.00
2018-12-01					950.00
2019-01-01					929.00
2019-02-01					593.00
2019-03-01					710.00
2019-04-01					829.00
2019-05-01					1630.00
2019-06-01					1940.00
2019-07-01					3240.00
2019-08-01					2990.00
2019-09-01					3980.00
2019-10-01					2590.00
2019-11-01					1380.00
2019-12-01					1600.00
2020-01-01					659.00
2020-02-01					577.00
2020-03-01					751.00
2020-04-01					873.00
2020-05-01					1060.00
2020-06-01					3050.00
2020-07-01					3900.00
2020-08-01					5130.00
2020-09-01					3930.00
2020-10-01					2500.00
2020-11-01					1420.00
2020-12-01					951.00
2021-01-01					799.00
2021-02-01					650.00
2021-03-01					573.00
2021-04-01					750.00
2021-05-01					822.00
2021-06-01					1880.00
2021-07-01					3080.00
2021-08-01					4020.00
2021-09-01					4350.00
2021-10-01					2370.00
2021-11-01					1360.00
2021-12-01					913.00
2022-01-01					637.00
2022-02-01					608.00
2022-03-01					573.00
2022-04-01					981.00
2022-05-01					1750.00
2022-06-01					3260.00
2022-07-01					2780.00
2022-08-01					2420.00
2022-09-01					2970.00
2022-10-01					2810.00
2022-11-01					1460.00
2022-12-01					1110.00
2023-01-01					637.00
2023-02-01					659.00
2023-03-01					503.00
2023-04-01					466.00
2023-05-01					891.00
2023-06-01					1980.00
2023-07-01					2720.00
2023-08-01					4930.00
2023-09-01					3910.00
2023-10-01					2570.00
2023-11-01					1310.00
2023-12-01					1030.00
2024-01-01					537.00
2024-02-01					507.00
2024-03-01					556.00
2024-04-01					729.00
2024-05-01					1500.00
2024-06-01					2500.00
2024-07-01					4660.00
2024-08-01					3620.00
2024-09-01					2710.00
2024-10-01					2220.00
2024-11-01					1376.67
2024-12-01					1017.67
