Time	pre_cru	tem_cru	pre_cn05	tem_cn05	runoff
1976-05-01					297.38
1976-06-01					813.38
1976-07-01					853.38
1976-08-01					991.38
1976-09-01					829.38
1976-10-01					362.38
1976-11-01					169.38
1976-12-01					86.48
1977-01-01					69.48
1977-02-01					77.08
1977-03-01					82.58
1977-04-01					154.38
1977-05-01					234.38
1977-06-01					531.38
1977-07-01					571.38
1977-08-01					952.38
1977-09-01					756.38
1977-10-01					408.38
1977-11-01					141.38
1977-12-01					64.38
1978-01-01					50.18
1978-02-01					50.48
1978-03-01					60.88
1978-04-01					206.38
1978-05-01					380.38
1978-06-01					595.38
1978-07-01					521.38
1978-08-01					788.38
1978-09-01					674.38
1978-10-01					294.38
1978-11-01					133.38
1978-12-01					64.08
1979-01-01					56.78
1979-02-01					55.38
1979-03-01					58.28
1979-04-01					139.38
1979-05-01					198.38
1979-06-01					185.38
1979-07-01					518.38
1979-08-01					537.38
1979-09-01					484.38
1979-10-01					247.38
1979-11-01					115.38
1979-12-01					66.88
1980-01-01					48.28
1980-02-01					47.98
1980-03-01					57.08
1980-04-01					132.38
1980-05-01					200.38
1980-06-01					373.38
1980-07-01					1150.38
1980-08-01					1220.38
1980-09-01					1190.38
1980-10-01					565.38
1980-11-01					209.38
1980-12-01					89.08
1981-01-01					69.28
1981-02-01					71.28
1981-03-01					83.48
1981-04-01					169.38
1981-05-01					405.38
1981-06-01					860.38
1981-07-01					1440.38
1981-08-01					1320.38
1981-09-01					1640.38
1981-10-01					519.38
1981-11-01					205.38
1981-12-01					101.38
1982-01-01					88.58
1982-02-01					80.28
1982-03-01					85.58
1982-04-01					157.38
1982-05-01					352.38
1982-06-01					792.38
1982-07-01					1980.38
1982-08-01					642.38
1982-09-01					1140.38
1982-10-01					538.38
1982-11-01					223.38
1982-12-01					88.28
1983-01-01					70.68
1983-02-01					68.18
1983-03-01					75.18
1983-04-01					140.38
1983-05-01					474.38
1983-06-01					845.38
1983-07-01					1790.38
1983-08-01					1160.38
1983-09-01					548.38
1983-10-01					558.38
1983-11-01					213.38
1983-12-01					95.68
1984-01-01					75.78
1984-02-01					77.98
1984-03-01					85.28
1984-04-01					181.38
1984-05-01					203.38
1984-06-01					501.38
1984-07-01					1510.38
1984-08-01					727.38
1984-09-01					345.38
1984-10-01					195.38
1984-11-01					120.38
1984-12-01					67.18
1985-01-01					57.08
1985-02-01					55.78
1985-03-01					62.88
1985-04-01					132.38
1985-05-01					183.38
1985-06-01					471.38
1985-07-01					949.38
1985-08-01					822.38
1985-09-01					1370.38
1985-10-01					526.38
1985-11-01					158.38
1985-12-01					100.38
1986-01-01					76.18
1986-02-01					70.18
1986-03-01					81.48
1986-04-01					175.38
1986-05-01					473.38
1986-06-01					678.38
1986-07-01					1030.38
1986-08-01					418.38
1986-09-01					461.38
1986-10-01					264.38
1986-11-01					123.38
1986-12-01					70.68
1987-01-01					52.58
1987-02-01					58.28
1987-03-01					67.58
1987-04-01					130.38
1987-05-01					227.38
1987-06-01					471.38
1987-07-01					1200.38
1987-08-01					1080.38
1987-09-01					714.38
1987-10-01					431.38
1987-11-01					171.38
1987-12-01					82.98
1988-01-01					73.38
1988-02-01					67.88
1988-03-01					75.38
1988-04-01					148.38
1988-05-01					226.38
1988-06-01					499.38
1988-07-01					745.38
1988-08-01					983.38
1988-09-01					824.38
1988-10-01					411.38
1988-11-01					166.38
1988-12-01					82.08
1989-01-01					63.88
1989-02-01					65.28
1989-03-01					70.28
1989-04-01					110.38
1989-05-01					353.38
1989-06-01					1930.38
1989-07-01					1780.38
1989-08-01					1320.38
1989-09-01					1380.38
1989-10-01					758.38
1989-11-01					265.38
1989-12-01					121.38
1990-01-01					99.48
1990-02-01					95.88
1990-03-01					98.88
1990-04-01					148.38
1990-05-01					399.38
1990-06-01					749.38
1990-07-01					881.38
1990-08-01					562.38
1990-09-01					535.38
1990-10-01					329.38
1990-11-01					162.38
1990-12-01					74.48
1991-01-01					63.38
1991-02-01					64.98
1991-03-01					82.18
1991-04-01					135.38
1991-05-01					219.38
1991-06-01					422.38
1991-07-01					1010.38
1991-08-01					1570.38
1991-09-01					646.38
1991-10-01					284.38
1991-11-01					156.38
1991-12-01					78.18
1992-01-01					59.18
1992-02-01					60.48
1992-03-01					65.08
1992-04-01					141.38
1992-05-01					193.38
1992-06-01					321.38
1992-07-01					981.38
1992-08-01					707.38
1992-09-01					581.38
1992-10-01					286.38
1992-11-01					122.38
1992-12-01					67.88
1993-01-01					62.48
1993-02-01					61.58
1993-03-01					67.08
1993-04-01					142.38
1993-05-01					260.38
1993-06-01					639.38
1993-07-01					1454.38
1993-08-01					1872.38
1993-09-01					925.38
1993-10-01					465.38
1993-11-01					201.38
1993-12-01					96.88
1994-01-01					86.28
1994-02-01					81.68
1994-03-01					82.68
1994-04-01					159.38
1994-05-01					249.38
1994-06-01					559.38
1994-07-01					442.38
1994-08-01					491.38
1994-09-01					657.38
1994-10-01					241.38
1994-11-01					131.38
1994-12-01					54.78
1995-01-01					52.08
1995-02-01					56.08
1995-03-01					59.88
1995-04-01					97.88
1995-05-01					288.38
1995-06-01					307.38
1995-07-01					390.38
1995-08-01					649.38
1995-09-01					819.38
1995-10-01					329.38
1995-11-01					145.38
1995-12-01					59.08
1996-01-01					51.08
1996-02-01					57.68
1996-03-01					67.38
1996-04-01					186.38
1996-05-01					221.38
1996-06-01					412.38
1996-07-01					754.38
1996-08-01					622.38
1996-09-01					627.38
1996-10-01					349.38
1996-11-01					145.38
1996-12-01					57.68
1997-01-01					52.68
1997-02-01					46.48
1997-03-01					55.98
1997-04-01					107.38
1997-05-01					291.38
1997-06-01					556.38
1997-07-01					891.38
1997-08-01					443.38
1997-09-01					370.38
1997-10-01					226.38
1997-11-01					100.38
1997-12-01					54.78
1998-01-01					47.08
1998-02-01					51.18
1998-03-01					68.48
1998-04-01					182.38
1998-05-01					454.38
1998-06-01					387.38
1998-07-01					778.38
1998-08-01					920.38
1998-09-01					808.38
1998-10-01					500.38
1998-11-01					194.38
1998-12-01					80.28
1999-01-01					70.08
1999-02-01					76.48
1999-03-01					81.68
1999-04-01					146.38
1999-05-01					164.38
1999-06-01					981.38
1999-07-01					1180.38
1999-08-01					832.38
1999-09-01					664.38
1999-10-01					482.38
1999-11-01					184.38
1999-12-01					78.08
2000-01-01					60.30
2000-02-01					62.50
2000-03-01					68.30
2000-04-01					171.00
2000-05-01					380.00
2000-06-01					983.00
2000-07-01					995.00
2000-08-01					809.00
2000-09-01					966.00
2000-10-01					476.00
2000-11-01					168.00
2000-12-01					81.80
2001-01-01					68.80
2001-02-01					68.60
2001-03-01					74.20
2001-04-01					138.00
2001-05-01					238.00
2001-06-01					922.00
2001-07-01					930.00
2001-08-01					1220.00
2001-09-01					903.00
2001-10-01					392.00
2001-11-01					184.00
2001-12-01					86.50
2002-01-01					70.20
2002-02-01					74.30
2002-03-01					81.90
2002-04-01					167.00
2002-05-01					206.00
2002-06-01					744.00
2002-07-01					1180.00
2002-08-01					732.00
2002-09-01					752.00
2002-10-01					428.00
2002-11-01					155.00
2002-12-01					65.00
2003-01-01					60.80
2003-02-01					74.00
2003-03-01					70.50
2003-04-01					138.00
2003-05-01					195.00
2003-06-01					512.00
2003-07-01					728.00
2003-08-01					1140.00
2003-09-01					1150.00
2003-10-01					446.00
2003-11-01					173.00
2003-12-01					69.80
2004-01-01					63.30
2004-02-01					57.80
2004-03-01					72.90
2004-04-01					159.00
2004-05-01					194.00
2004-06-01					392.00
2004-07-01					776.00
2004-08-01					1250.00
2004-09-01					839.00
2004-10-01					454.00
2004-11-01					163.00
2004-12-01					69.70
2005-01-01					64.60
2005-02-01					68.10
2005-03-01					79.60
2005-04-01					144.00
2005-05-01					326.00
2005-06-01					814.00
2005-07-01					1310.00
2005-08-01					2530.00
2005-09-01					1240.00
2005-10-01					837.00
2005-11-01					307.00
2005-12-01					129.00
2006-01-01					101.00
2006-02-01					97.50
2006-03-01					112.00
2006-04-01					176.00
2006-05-01					264.00
2006-06-01					744.00
2006-07-01					781.00
2006-08-01					656.00
2006-09-01					675.00
2006-10-01					407.00
2006-11-01					174.00
2006-12-01					82.40
2007-01-01					65.80
2007-02-01					57.90
2007-03-01					67.80
2007-04-01					191.00
2007-05-01					232.00
2007-06-01					629.00
2007-07-01					796.00
2007-08-01					1020.00
2007-09-01					1280.00
2007-10-01					506.00
2007-11-01					208.00
2007-12-01					80.60
2008-01-01					69.80
2008-02-01					69.60
2008-03-01					80.70
2008-04-01					159.00
2008-05-01					294.00
2008-06-01					550.00
2008-07-01					861.00
2008-08-01					1380.00
2008-09-01					911.00
2008-10-01					732.00
2008-11-01					249.00
2008-12-01					111.00
2009-01-01					90.30
2009-02-01					89.20
2009-03-01					100.00
2009-04-01					240.00
2009-05-01					280.00
2009-06-01					1250.00
2009-07-01					2310.00
2009-08-01					1840.00
2009-09-01					1610.00
2009-10-01					965.00
2009-11-01					369.00
2009-12-01					156.00
2010-01-01					84.30
2010-02-01					91.50
2010-03-01					111.00
2010-04-01					239.00
2010-05-01					281.00
2010-06-01					513.00
2010-07-01					1700.00
2010-08-01					1180.00
2010-09-01					1000.00
2010-10-01					662.00
2010-11-01					264.00
2010-12-01					93.90
2011-01-01					66.90
2011-02-01					67.00
2011-03-01					71.60
2011-04-01					181.00
2011-05-01					342.00
2011-06-01					904.00
2011-07-01					1320.00
2011-08-01					1090.00
2011-09-01					996.00
2011-10-01					664.00
2011-11-01					253.00
2011-12-01					110.00
2012-01-01					69.70
2012-02-01					63.30
2012-03-01					78.40
2012-04-01					201.00
2012-05-01					565.00
2012-06-01					836.00
2012-07-01					1800.00
2012-08-01					1760.00
2012-09-01					917.00
2012-10-01					475.00
2012-11-01					207.00
2012-12-01					89.90
2013-01-01					73.70
2013-02-01					71.40
2013-03-01					92.40
2013-04-01					166.00
2013-05-01					366.00
2013-06-01					769.00
2013-07-01					1450.00
2013-08-01					664.00
2013-09-01					698.00
2013-10-01					402.00
2013-11-01					188.00
2013-12-01					91.80
2014-01-01					72.40
2014-02-01					67.70
2014-03-01					80.70
2014-04-01					158.00
2014-05-01					239.00
2014-06-01					612.00
2014-07-01					1050.00
2014-08-01					1620.00
2014-09-01					1940.00
2014-10-01					810.00
2014-11-01					294.00
2014-12-01					107.00
2015-01-01					95.00
2015-02-01					92.20
2015-03-01					90.00
2015-04-01					230.00
2015-05-01					351.00
2015-06-01					603.00
2015-07-01					874.00
2015-08-01					480.00
2015-09-01					551.00
2015-10-01					316.00
2015-11-01					187.00
2015-12-01					78.50
2016-01-01					56.80
2016-02-01					60.90
2016-03-01					88.40
2016-04-01					206.00
2016-05-01					270.00
2016-06-01					454.00
2016-07-01					930.00
2016-08-01					582.00
2016-09-01					801.00
2016-10-01					463.00
2016-11-01					199.00
2016-12-01					92.90
2017-01-01					66.70
2017-02-01					80.40
2017-03-01					82.40
2017-04-01					206.00
2017-05-01					271.00
2017-06-01					895.00
2017-07-01					895.00
2017-08-01					986.00
2017-09-01					1800.00
2017-10-01					702.00
2017-11-01					285.00
2017-12-01					124.00
2018-01-01					86.40
2018-02-01					86.40
2018-03-01					101.00
2018-04-01					226.00
2018-05-01					292.00
2018-06-01					566.00
2018-07-01					1360.00
2018-08-01					1360.00
2018-09-01					2000.00
2018-10-01					862.00
2018-11-01					300.00
2018-12-01					144.00
2019-01-01					109.00
2019-02-01					109.00
2019-03-01					109.00
2019-04-01					338.00
2019-05-01					522.00
2019-06-01					966.00
2019-07-01					1330.00
2019-08-01					848.00
2019-09-01					1310.00
2019-10-01					675.00
2019-11-01					339.00
2019-12-01					141.00
2020-01-01					117.00
2020-02-01					106.00
2020-03-01					114.00
2020-04-01					245.00
2020-05-01					437.00
2020-06-01					1200.00
2020-07-01					1900.00
2020-08-01					1960.00
2020-09-01					1330.00
2020-10-01					679.00
2020-11-01					316.00
2020-12-01					137.00
2021-01-01					105.00
2021-02-01					108.00
2021-03-01					128.00
2021-04-01					211.00
2021-05-01					386.00
2021-06-01					987.00
2021-07-01					1250.00
2021-08-01					1640.00
2021-09-01					1300.00
2021-10-01					900.00
2021-11-01					328.00
2021-12-01					146.00
2022-01-01					102.00
2022-02-01					79.30
2022-03-01					132.00
2022-04-01					281.00
2022-05-01					274.00
2022-06-01					732.00
2022-07-01					768.00
2022-08-01					857.00
2022-09-01					1160.00
2022-10-01					903.00
2022-11-01					365.00
2022-12-01					117.00
2023-01-01					93.00
2023-02-01					90.30
2023-03-01					117.00
2023-04-01					242.00
2023-05-01					353.00
2023-06-01					750.00
2023-07-01					1530.00
2023-08-01					2310.00
2023-09-01					1470.00
2023-10-01					1100.00
2023-11-01					470.00
2023-12-01					181.00
2024-01-01					104.00
2024-02-01					78.20
2024-03-01					116.00
2024-04-01					288.00
2024-05-01					554.00
2024-06-01					1090.00
2024-07-01					2020.00
2024-08-01					1150.00
2024-09-01					1280.00
2024-10-01					695.00
2024-11-01					387.67
2024-12-01					148.00
