Time	pre_cru	tem_cru	pre_cn05	tem_cn05	runoff
1980-05-01					806.00
1980-06-01					1320.00
1980-07-01					2000.00
1980-08-01					3090.00
1980-09-01					2050.00
1980-10-01					1500.00
1980-11-01					704.00
1980-12-01					434.00
1981-01-01					319.00
1981-02-01					298.00
1981-03-01					394.00
1981-04-01					564.00
1981-05-01					959.00
1981-06-01					1470.00
1981-07-01					2250.00
1981-08-01					1470.00
1981-09-01					1370.00
1981-10-01					730.00
1981-11-01					457.00
1981-12-01					314.00
1982-01-01					242.00
1982-02-01					227.00
1982-03-01					263.00
1982-04-01					381.00
1982-05-01					605.00
1982-06-01					1530.00
1982-07-01					2710.00
1982-08-01					1290.00
1982-09-01					1620.00
1982-10-01					890.00
1982-11-01					500.00
1982-12-01					330.00
1983-01-01					248.00
1983-02-01					232.00
1983-03-01					335.00
1983-04-01					635.00
1983-05-01					1080.00
1983-06-01					1400.00
1983-07-01					1980.00
1983-08-01					1320.00
1983-09-01					1040.00
1983-10-01					872.00
1983-11-01					509.00
1983-12-01					315.00
1984-01-01					253.00
1984-02-01					239.00
1984-03-01					260.00
1984-04-01					556.00
1984-05-01					583.00
1984-06-01					1080.00
1984-07-01					2000.00
1984-08-01					1360.00
1984-09-01					1150.00
1984-10-01					741.00
1984-11-01					454.00
1984-12-01					306.00
1985-01-01					242.00
1985-02-01					210.00
1985-03-01					292.00
1985-04-01					500.00
1985-05-01					733.00
1985-06-01					2240.00
1985-07-01					2690.00
1985-08-01					1990.00
1985-09-01					2470.00
1985-10-01					1360.00
1985-11-01					663.00
1985-12-01					429.00
1986-01-01					330.00
1986-02-01					288.00
1986-03-01					300.00
1986-04-01					550.00
1986-05-01					877.00
1986-06-01					1000.00
1986-07-01					1200.00
1986-08-01					906.00
1986-09-01					1200.00
1986-10-01					1180.00
1986-11-01					530.00
1986-12-01					337.00
1987-01-01					212.00
1987-02-01					198.00
1987-03-01					215.00
1987-04-01					431.00
1987-05-01					596.00
1987-06-01					876.00
1987-07-01					1720.00
1987-08-01					2690.00
1987-09-01					2170.00
1987-10-01					1470.00
1987-11-01					653.00
1987-12-01					402.00
1988-01-01					293.00
1988-02-01					266.00
1988-03-01					429.00
1988-04-01					580.00
1988-05-01					1090.00
1988-06-01					1470.00
1988-07-01					1590.00
1988-08-01					1690.00
1988-09-01					1970.00
1988-10-01					1090.00
1988-11-01					567.00
1988-12-01					378.00
1989-01-01					266.00
1989-02-01					273.00
1989-03-01					317.00
1989-04-01					427.00
1989-05-01					818.00
1989-06-01					1370.00
1989-07-01					1990.00
1989-08-01					1730.00
1989-09-01					1740.00
1989-10-01					1650.00
1989-11-01					739.00
1989-12-01					429.00
1990-01-01					317.00
1990-02-01					302.00
1990-03-01					316.00
1990-04-01					530.00
1990-05-01					1190.00
1990-06-01					2270.00
1990-07-01					2080.00
1990-08-01					1820.00
1990-09-01					2070.00
1990-10-01					1590.00
1990-11-01					711.00
1990-12-01					440.00
1991-01-01					327.00
1991-02-01					310.00
1991-03-01					382.00
1991-04-01					493.00
1991-05-01					1010.00
1991-06-01					1450.00
1991-07-01					2460.00
1991-08-01					3870.00
1991-09-01					2030.00
1991-10-01					1090.00
1991-11-01					611.00
1991-12-01					403.00
1992-01-01					306.00
1992-02-01					285.00
1992-03-01					488.00
1992-04-01					795.00
1992-05-01					832.00
1992-06-01					1130.00
1992-07-01					1740.00
1992-08-01					1180.00
1992-09-01					1080.00
1992-10-01					870.00
1992-11-01					487.00
1992-12-01					301.00
1993-01-01					263.00
1993-02-01					285.00
1993-03-01					336.00
1993-04-01					520.00
1993-05-01					866.00
1993-06-01					1160.00
1993-07-01					2150.00
1993-08-01					3350.00
1993-09-01					2090.00
1993-10-01					1360.00
1993-11-01					648.00
1993-12-01					404.00
1994-01-01					317.00
1994-02-01					283.00
1994-03-01					419.00
1994-04-01					594.00
1994-05-01					1010.00
1994-06-01					1580.00
1994-07-01					1080.00
1994-08-01					1020.00
1994-09-01					991.00
1994-10-01					569.00
1994-11-01					346.00
1994-12-01					237.00
1995-01-01					194.00
1995-02-01					193.00
1995-03-01					239.00
1995-04-01					390.00
1995-05-01					1310.00
1995-06-01					1210.00
1995-07-01					2190.00
1995-08-01					1560.00
1995-09-01					1690.00
1995-10-01					1080.00
1995-11-01					604.00
1995-12-01					365.00
1996-01-01					259.00
1996-02-01					256.00
1996-03-01					428.00
1996-04-01					731.00
1996-05-01					880.00
1996-06-01					1160.00
1996-07-01					2390.00
1996-08-01					1930.00
1996-09-01					1750.00
1996-10-01					1370.00
1996-11-01					720.00
1996-12-01					397.00
1997-01-01					281.00
1997-02-01					254.00
1997-03-01					330.00
1997-04-01					385.00
1997-05-01					893.00
1997-06-01					1410.00
1997-07-01					2190.00
1997-08-01					1280.00
1997-09-01					1450.00
1997-10-01					1030.00
1997-11-01					505.00
1997-12-01					346.00
1998-01-01					276.00
1998-02-01					261.00
1998-03-01					372.00
1998-04-01					705.00
1998-05-01					1250.00
1998-06-01					1140.00
1998-07-01					2440.00
1998-08-01					3080.00
1998-09-01					2870.00
1998-10-01					1270.00
1998-11-01					808.00
1998-12-01					469.00
1999-01-01					328.00
1999-02-01					305.00
1999-03-01					328.00
1999-04-01					422.00
1999-05-01					553.00
1999-06-01					1530.00
1999-07-01					1990.00
1999-08-01					2090.00
1999-09-01					1990.00
1999-10-01					1140.00
1999-11-01					738.00
1999-12-01					419.00
2000-01-01					307.00
2000-02-01					279.00
2000-03-01					312.00
2000-04-01					726.00
2000-05-01					1260.00
2000-06-01					1960.00
2000-07-01					2450.00
2000-08-01					2450.00
2000-09-01					2890.00
2000-10-01					1240.00
2000-11-01					694.00
2000-12-01					453.00
2001-01-01					381.00
2001-02-01					310.50
2001-03-01					319.00
2001-04-01					336.00
2001-05-01					737.20
2001-06-01					2024.30
2001-07-01					1968.30
2001-08-01					2157.70
2001-09-01					2309.70
2001-10-01					1221.40
2001-11-01					805.60
2001-12-01					537.00
2002-01-01					387.00
2002-02-01					342.00
2002-03-01					340.30
2002-04-01					744.50
2002-05-01					787.30
2002-06-01					1349.00
2002-07-01					2529.00
2002-08-01					1897.10
2002-09-01					1059.50
2002-10-01					1002.70
2002-11-01					564.30
2002-12-01					407.30
2003-01-01					303.00
2003-02-01					240.00
2003-03-01					455.30
2003-04-01					501.50
2003-05-01					658.70
2003-06-01					1842.80
2003-07-01					2541.30
2003-08-01					2225.80
2003-09-01					3118.30
2003-10-01					1366.50
2003-11-01					781.00
2003-12-01					518.50
2004-01-01					399.70
2004-02-01					304.00
2004-03-01					359.00
2004-04-01					618.30
2004-05-01					845.10
2004-06-01					1565.30
2004-07-01					2988.40
2004-08-01					2260.60
2004-09-01					1754.70
2004-10-01					1224.70
2004-11-01					695.70
2004-12-01					460.00
2005-01-01					354.30
2005-02-01					354.30
2005-03-01					536.00
2005-04-01					762.00
2005-05-01					1012.00
2005-06-01					1862.30
2005-07-01					1886.10
2005-08-01					3115.50
2005-09-01					1984.30
2005-10-01					1154.60
2005-11-01					728.30
2005-12-01					457.00
2006-01-01					347.30
2006-02-01					313.50
2006-03-01					390.35
2006-04-01					590.00
2006-05-01					574.00
2006-06-01					1280.00
2006-07-01					1533.30
2006-08-01					986.30
2006-09-01					1184.30
2006-10-01					881.40
2006-11-01					521.70
2006-12-01					362.00
2007-01-01					275.00
2007-02-01					222.70
2007-03-01					244.70
2007-04-01					421.00
2007-05-01					821.30
2007-06-01					935.80
2007-07-01					1402.20
2007-08-01					1592.90
2007-09-01					2180.30
2007-10-01					920.00
2007-11-01					602.70
2007-12-01					380.70
2008-01-01					285.00
2008-02-01					308.00
2008-03-01					335.70
2008-04-01					638.20
2008-05-01					1017.10
2008-06-01					1426.70
2008-07-01					1679.40
2008-08-01					2224.50
2008-09-01					2030.70
2008-10-01					1267.90
2008-11-01					850.30
2008-12-01					462.00
2009-01-01					340.70
2009-02-01					295.00
2009-03-01					328.70
2009-04-01					601.50
2009-05-01					564.50
2009-06-01					1007.00
2009-07-01					1904.50
2009-08-01					2723.20
2009-09-01					1511.70
2009-10-01					958.40
2009-11-01					614.50
2009-12-01					398.40
2010-01-01					281.40
2010-02-01					267.20
2010-03-01					324.80
2010-04-01					699.80
2010-05-01					915.30
2010-06-01					1278.50
2010-07-01					1971.30
2010-08-01					1554.20
2010-09-01					2177.30
2010-10-01					1303.40
2010-11-01					719.40
2010-12-01					445.60
2011-01-01					288.97
2011-02-01					270.86
2011-03-01					336.08
2011-04-01					479.21
2011-05-01					797.17
2011-06-01					1404.11
2011-07-01					1766.46
2011-08-01					1684.93
2011-09-01					914.93
2011-10-01					783.58
2011-11-01					480.11
2011-12-01					310.71
2012-01-01					239.15
2012-02-01					268.14
2012-03-01					288.97
2012-04-01					442.97
2012-05-01					933.05
2012-06-01					1684.93
2012-07-01					2364.33
2012-08-01					1648.69
2012-09-01					1395.05
2012-10-01					996.46
2012-11-01					574.32
2012-12-01					386.81
2013-01-01					294.41
2013-02-01					279.01
2013-03-01					284.44
2013-04-01					413.98
2013-05-01					736.48
2013-06-01					1277.28
2013-07-01					1920.45
2013-08-01					1231.99
2013-09-01					1712.10
2013-10-01					1123.28
2013-11-01					689.37
2013-12-01					407.64
2014-01-01					302.56
2014-02-01					238.24
2014-03-01					295.32
2014-04-01					423.04
2014-05-01					661.29
2014-06-01					1295.40
2014-07-01					1721.16
2014-08-01					2491.15
2014-09-01					2165.04
2014-10-01					1195.75
2014-11-01					642.27
2014-12-01					429.38
2015-01-01					341.51
2015-02-01					320.68
2015-03-01					331.55
2015-04-01					418.51
2015-05-01					634.11
2015-06-01					1159.52
2015-07-01					1050.81
2015-08-01					1195.75
2015-09-01					1530.93
2015-10-01					769.99
2015-11-01					431.20
2015-12-01					311.62
2016-01-01					250.02
2016-02-01					257.27
2016-03-01					276.29
2016-04-01					641.36
2016-05-01					766.37
2016-06-01					1041.76
2016-07-01					2273.74
2016-08-01					1159.52
2016-09-01					1150.46
2016-10-01					1005.52
2016-11-01					593.35
2016-12-01					372.31
2017-01-01					290.79
2017-02-01					275.39
2017-03-01					328.83
2017-04-01					542.62
2017-05-01					644.98
2017-06-01					1503.75
2017-07-01					2228.45
2017-08-01					1721.16
2017-09-01					1503.75
2017-10-01					951.17
2017-11-01					511.82
2017-12-01					379.56
2018-01-01					311.62
2018-02-01					251.83
2018-03-01					293.50
2018-04-01					316.15
2018-05-01					474.68
2018-06-01					914.93
2018-07-01					1956.69
2018-08-01					1857.04
2018-09-01					2020.10
2018-10-01					1096.11
2018-11-01					513.63
2018-12-01					357.82
2019-01-01					310.01
2019-02-01					238.10
2019-03-01					392.34
2019-04-01					1056.72
2019-05-01					1086.85
2019-06-01					1349.56
2019-07-01					1771.11
2019-08-01					1637.23
2019-09-01					1534.60
2019-10-01					1025.36
2019-11-01					606.56
2019-12-01					345.11
2020-01-01					259.01
2020-02-01					256.10
2020-03-01					406.34
2020-04-01					548.72
2020-05-01					718.85
2020-06-01					1894.56
2020-07-01					2643.11
2020-08-01					2317.23
2020-09-01					1494.60
2020-10-01					1496.36
2020-11-01					600.56
2020-12-01					512.11
2021-01-01					346.01
2021-02-01					232.10
2021-03-01					351.34
2021-04-01					440.72
2021-05-01					698.85
2021-06-01					1714.56
2021-07-01					1763.11
2021-08-01					1957.23
2021-09-01					2254.60
2021-10-01					1296.36
2021-11-01					639.56
2021-12-01					416.11
2022-01-01					
2022-02-01					
2022-03-01					
2022-04-01					
2022-05-01					
2022-06-01					
2022-07-01					
2022-08-01					
2022-09-01					
2022-10-01					
2022-11-01					
2022-12-01					
2023-01-01					
2023-02-01					
2023-03-01					
2023-04-01					
2023-05-01					
2023-06-01					
2023-07-01					
2023-08-01					
2023-09-01					
2023-10-01					
2023-11-01					
2023-12-01					
2024-01-01					
2024-02-01					
2024-03-01					
2024-04-01					
2024-05-01					
2024-06-01					
2024-07-01					
2024-08-01					
2024-09-01					
2024-10-01					
2024-11-01					
2024-12-01					
